"date";"mean";"se"
1888,69146462969;0,56589106286578;0,0165223316109902
1888,77449352375;0,565321382561648;0,0164579572454986
1888,8575224178;0,564920893080212;0,0164243254789174
1888,94055131186;0,564697304604717;0,016413954752686
1889,02358020591;0,564608180285955;0,0164161588045054
1889,10660909997;0,56451772206296;0,0164164425465593
1889,18963799402;0,564361539721918;0,0164048286716413
1889,27266688808;0,564039019306351;0,0163710191531799
1889,35569578213;0,56350114346223;0,0163100273726949
1889,43872467619;0,562721096223413;0,0162255110562379
1889,52175357024;0,561717717300136;0,0161259486338166
1889,6047824643;0,560510689277977;0,0160215988797889
1889,68781135835;0,55916740526886;0,0159259222923467
1889,77084025241;0,557777802382371;0,0158507004338471
1889,85386914646;0,556412571240574;0,0158030725306339
1889,93689804052;0,555213878138125;0,015782297096999
1890,01992693457;0,554248890478586;0,0157859605237531
1890,10295582863;0,553585332330173;0,0158066449631704
1890,18598472268;0,553265248259505;0,0158394115922127
1890,26901361674;0,553279110767926;0,0158795307755824
1890,35204251079;0,553610303616228;0,0159240653688863
1890,43507140485;0,554251506053168;0,0159728973970453
1890,5181002989;0,555116961538579;0,0160291523154672
1890,60112919296;0,556113332320931;0,0160934301260862
1890,68415808701;0,557156100873805;0,0161602842500993
1890,76718698107;0,558157049008396;0,0162234804219317
1890,85021587512;0,559015372517132;0,0162766062515411
1890,93324476918;0,559667463734079;0,0163145291778163
1891,01627366323;0,560207101588684;0,0163369903524388
1891,09930255729;0,560713036698791;0,0163413890679942
1891,18233145135;0,561254225303402;0,0163296390645315
1891,2653603454;0,561902873512603;0,0163069521358858
1891,34838923946;0,562719352147332;0,0162807013689458
1891,43141813351;0,56376107859361;0,016259337977319
1891,51444702757;0,565029023015831;0,0162539284445464
1891,59747592162;0,566464763339271;0,0162709111576529
1891,68050481568;0,568007413745917;0,0163127649078987
1891,76353370973;0,569542527498685;0,0163774402899962
1891,84656260379;0,570963184169326;0,0164584888956257
1891,92959149784;0,572201645349014;0,0165411131885148
1892,0126203919;0,573235902874429;0,0166144406594444
1892,09564928595;0,574090155221195;0,0166678116489119
1892,17867818001;0,574793526805772;0,01669238540908
1892,26170707406;0,575376126398;0,0166851303988266
1892,34473596812;0,575885116641093;0,0166413342853715
1892,42776486217;0,576348615700027;0,0165673403342763
1892,51079375623;0,576766388637649;0,0164697604870838
1892,59382265028;0,577151555180685;0,0163633186266724
1892,67685154434;0,577514627023896;0,0162551240759349
1892,75988043839;0,577831539645319;0,0161556132225948
1892,84290933245;0,578052441352251;0,0160759898104251
1892,9259382265;0,578176641349994;0,0160187875042878
1893,00896712056;0,578213740094225;0,0159828047218665
