"";"date";"mean";"se";"case"
"13276";1951,87645300565;0,610656312566807;0,0325647911440069;"Land Use"
"13277";1951,9594818997;0,61089608275065;0,0326078244312348;"Land Use"
"13278";1952,04251079376;0,611445665895141;0,0328832391200509;"Land Use"
"13279";1952,12553968781;0,611482859771212;0,0332617860110614;"Land Use"
"13280";1952,20856858187;0,612125090719623;0,0330623891838664;"Land Use"
"13281";1952,29159747592;0,612504135805288;0,0330362263563479;"Land Use"
"13282";1952,37462636998;0,613318665253844;0,033035944573638;"Land Use"
"13283";1952,45765526403;0,614453273061547;0,0329607751694075;"Land Use"
"13284";1952,54068415809;0,61560548031843;0,0327703817841002;"Land Use"
"13285";1952,62371305214;0,618029959340935;0,0322820961273724;"Land Use"
"13286";1952,7067419462;0,620223951696209;0,0316296857423649;"Land Use"
"13287";1952,78977084025;0,62100624815206;0,0316695251527625;"Land Use"
"13288";1952,87279973431;0,621956221345029;0,0318110140959457;"Land Use"
"13289";1952,95582862836;0,622890393893187;0,0320225705096134;"Land Use"
"13290";1953,03885752242;0,623795836911444;0,0319651142762694;"Land Use"
"13291";1953,12188641647;0,62449222669603;0,0320719053198006;"Land Use"
"13292";1953,20491531053;0,62559553749422;0,0322459228596441;"Land Use"
"13293";1953,28794420458;0,627862771035069;0,0329484251956739;"Land Use"
"13294";1953,37097309864;0,630474161697081;0,0338416757244623;"Land Use"
"13295";1953,45400199269;0,63332309473454;0,0346302019954789;"Land Use"
"13296";1953,53703088675;0,636261931194843;0,035998595123938;"Land Use"
"13297";1953,6200597808;0,639140252473409;0,037354035897781;"Land Use"
"13298";1953,70308867486;0,641389568463219;0,0381593881763444;"Land Use"
"13299";1953,78611756891;0,642757532425749;0,0386345532524772;"Land Use"
"13300";1953,86914646297;0,643472838630218;0,0384756553516852;"Land Use"
"13301";1953,95217535702;0,644400257823259;0,0382017713068596;"Land Use"
"13302";1954,03520425108;0,645091888944322;0,0379852225542594;"Land Use"
"13303";1954,11823314513;0,645464041256309;0,0379820853320786;"Land Use"
"13304";1954,20126203919;0,64711893963871;0,0379312546395214;"Land Use"
"13305";1954,28429093324;0,650049843297583;0,0374938351071656;"Land Use"
"13306";1954,3673198273;0,651925575022683;0,036589786667023;"Land Use"
"13307";1954,45034872136;0,652531085615829;0,0353114226565424;"Land Use"
"13308";1954,53337761541;0,652813056520136;0,0347406950838004;"Land Use"
"13309";1954,61640650947;0,653563267991922;0,0342541782134255;"Land Use"
"13310";1954,69943540352;0,65502737996711;0,0341255703841818;"Land Use"
"13311";1954,78246429758;0,655945922199346;0,0341659898037469;"Land Use"
"13312";1954,86549319163;0,656019410549426;0,034579450424098;"Land Use"
"13313";1954,94852208569;0,656532588615944;0,034563090940701;"Land Use"
"13314";1955,03155097974;0,655654324409308;0,0346966564113927;"Land Use"
"13315";1955,1145798738;0,654919559248941;0,0348470702707499;"Land Use"
"13316";1955,19760876785;0,655737920356965;0,0349552888970862;"Land Use"
"13317";1955,28063766191;0,655766675084826;0,0342047069774809;"Land Use"
"13318";1955,36366655596;0,656120482855514;0,0340488554694679;"Land Use"
"13319";1955,44669545002;0,654508211669748;0,0329466913350415;"Land Use"
"13320";1955,52972434407;0,652630199268597;0,0318512564782219;"Land Use"
"13321";1955,61275323813;0,650836257852698;0,0305665271471373;"Land Use"
"13322";1955,69578213218;0,649391134098487;0,0291808787174211;"Land Use"
"13323";1955,77881102624;0,648544325333815;0,0283273959716798;"Land Use"
"13324";1955,86183992029;0,648062210608734;0,027990646633631;"Land Use"
"13325";1955,94486881435;0,64758080783334;0,0279553756604622;"Land Use"
"13326";1956,0278977084;0,646929650941621;0,0285589377889984;"Land Use"
"13327";1956,11092660246;0,64577894880399;0,0293158783931234;"Land Use"
"13328";1956,19395549651;0,646040834142641;0,02990528071363;"Land Use"
"13329";1956,27698439057;0,645674307020114;0,0300722222457446;"Land Use"
"13330";1956,36001328462;0,645994531878213;0,0300725439868185;"Land Use"
"13331";1956,44304217868;0,647817023074616;0,0302238467309737;"Land Use"
"13332";1956,52607107273;0,650285729577683;0,0304389804691553;"Land Use"
"13333";1956,60909996679;0,652158816050736;0,0309471442983429;"Land Use"
"13334";1956,69212886084;0,652534725542916;0,0315518799832027;"Land Use"
"13335";1956,7751577549;0,65328081264956;0,0318950239894241;"Land Use"
"13336";1956,85818664895;0,654112717688402;0,0322337775033542;"Land Use"
"13337";1956,94121554301;0,65493822407828;0,0326670088305078;"Land Use"
"13338";1957,02424443706;0,655610404840657;0,0328522747195092;"Land Use"
"13339";1957,10727333112;0,656395595124373;0,0329427608260551;"Land Use"
"13340";1957,19030222517;0,657897344576406;0,0327568129990339;"Land Use"
"13341";1957,27333111923;0,657642287985703;0,0326901747409421;"Land Use"
"13342";1957,35636001328;0,657821531528869;0,0328928289372691;"Land Use"
"13343";1957,43938890734;0,659550840801988;0,033104902850646;"Land Use"
"13344";1957,52241780139;0,661662679286004;0,0332373203595499;"Land Use"
"13345";1957,60544669545;0,663401156749822;0,034071072068005;"Land Use"
"13346";1957,68847558951;0,664104584322583;0,0343663003725632;"Land Use"
"13347";1957,77150448356;0,663574031031302;0,0344247675263349;"Land Use"
"13348";1957,85453337762;0,662667792226468;0,0342393874903283;"Land Use"
"13349";1957,93756227167;0,662182058438304;0,0341327246512748;"Land Use"
"13350";1958,02059116573;0,661858915134351;0,0341342200728436;"Land Use"
"13351";1958,10362005978;0,661290131794856;0,0344191725666262;"Land Use"
"13352";1958,18664895384;0,661202258550102;0,0348289412525001;"Land Use"
"13353";1958,26967784789;0,662420644234201;0,0354174926255076;"Land Use"
"13354";1958,35270674195;0,663504509280191;0,0363125744805459;"Land Use"
"13355";1958,435735636;0,665697822727715;0,0378722790227652;"Land Use"
"13356";1958,51876453006;0,665192291329537;0,0390495827894632;"Land Use"
"13357";1958,60179342411;0,664757592809673;0,0403450279014373;"Land Use"
"13358";1958,68482231817;0,66471007836489;0,0417211787196614;"Land Use"
"13359";1958,76785121222;0,665624203284583;0,0428355235281708;"Land Use"
"13360";1958,85088010628;0,667081517187862;0,0436114367032449;"Land Use"
"13361";1958,93390900033;0,66839879751587;0,0443109711435195;"Land Use"
"13362";1959,01693789439;0,669803530935856;0,0451698009165876;"Land Use"
"13363";1959,09996678844;0,671103040827285;0,0459154451392758;"Land Use"
"13364";1959,1829956825;0,672328754626723;0,0466315800116072;"Land Use"
"13365";1959,26602457655;0,672881506282218;0,0470944150887443;"Land Use"
"13366";1959,34905347061;0,672412478923411;0,0468644592845132;"Land Use"
"13367";1959,43208236466;0,672256023155489;0,0475080581071666;"Land Use"
"13368";1959,51511125872;0,671842767832563;0,0476696231940027;"Land Use"
"13369";1959,59814015277;0,672131164710853;0,048079512349887;"Land Use"
"13370";1959,68116904683;0,672289009487206;0,048351709674827;"Land Use"
"13371";1959,76419794088;0,672011028428954;0,0484210181871121;"Land Use"
"13372";1959,84722683494;0,671511626922664;0,0478907943528839;"Land Use"
"13373";1959,93025572899;0,671500556466996;0,047514561175429;"Land Use"
"13374";1960,01328462305;0,67162881047557;0,0473635006538671;"Land Use"
"13375";1960,0963135171;0,673914247519031;0,0472930488699821;"Land Use"
"13376";1960,17934241116;0,676957856767415;0,0467702587122168;"Land Use"
"13377";1960,26237130521;0,680037256768468;0,0466004799365643;"Land Use"
"13378";1960,34540019927;0,682589087476065;0,0466351699031388;"Land Use"
"13379";1960,42842909332;0,686474847404406;0,0463685139535999;"Land Use"
"13380";1960,51145798738;0,690106421939624;0,0466227710450171;"Land Use"
"13381";1960,59448688143;0,694134308987217;0,0472104216594466;"Land Use"
"13382";1960,67751577549;0,697005024816309;0,0480112657373357;"Land Use"
"13383";1960,76054466954;0,698244690949301;0,0484666294925443;"Land Use"
"13384";1960,8435735636;0,698742802096063;0,0485918442500467;"Land Use"
"13385";1960,92660245766;0,699602364448836;0,0483563326538273;"Land Use"
"13386";1961,00963135171;0,702036268315776;0,0479869860107145;"Land Use"
"13387";1961,09266024577;0,707120078824036;0,0475829121264688;"Land Use"
"13388";1961,17568913982;0,712664414091966;0,0463767411606403;"Land Use"
"13389";1961,25871803388;0,719876511950065;0,0440122376288827;"Land Use"
"13390";1961,34174692793;0,724609146430338;0,0418731826975684;"Land Use"
"13391";1961,42477582199;0,72963057372299;0,0392726579533395;"Land Use"
"13392";1961,50780471604;0,733654838169185;0,0381099965536074;"Land Use"
"13393";1961,5908336101;0,736903147257871;0,0383747218597074;"Land Use"
"13394";1961,67386250415;0,739280285780675;0,0394005400710755;"Land Use"
"13395";1961,75689139821;0,740650370754837;0,0399104503010109;"Land Use"
"13396";1961,83992029226;0,741377162524373;0,0409209092467369;"Land Use"
"13397";1961,92294918632;0,741479744413256;0,0419354619305789;"Land Use"
"13398";1962,00597808037;0,741296719421815;0,0424953751493623;"Land Use"
"13399";1962,08900697443;0,741379773960161;0,0424457218302139;"Land Use"
"13400";1962,17203586848;0,74021701506417;0,042106167964169;"Land Use"
"13401";1962,25506476254;0,738744708075593;0,0414405678961969;"Land Use"
"13402";1962,33809365659;0,736946227904434;0,0409095563537473;"Land Use"
"13403";1962,42112255065;0,734803645713558;0,0397990882365781;"Land Use"
"13404";1962,5041514447;0,732402894816357;0,0382851926826401;"Land Use"
"13405";1962,58718033876;0,730260978127413;0,0366024630188861;"Land Use"
"13406";1962,67020923281;0,728220048426471;0,0349505560900984;"Land Use"
"13407";1962,75323812687;0,727862383674469;0,0339824244042169;"Land Use"
"13408";1962,83626702092;0,727688931384966;0,0333390653808097;"Land Use"
"13409";1962,91929591498;0,728112436984915;0,0327978864320379;"Land Use"
"13410";1963,00232480903;0,729467635571601;0,0325909176961674;"Land Use"
"13411";1963,08535370309;0,731118596606141;0,0326489140996253;"Land Use"
"13412";1963,16838259714;0,733071002446741;0,0329287584457553;"Land Use"
"13413";1963,2514114912;0,735181992278929;0,0329258011029078;"Land Use"
"13414";1963,33444038525;0,737698576762385;0,0342754079702776;"Land Use"
"13415";1963,41746927931;0,743034662889398;0,0361601249368761;"Land Use"
"13416";1963,50049817336;0,74759740261967;0,0378490831646504;"Land Use"
"13417";1963,58352706742;0,752726061086451;0,0400483756972766;"Land Use"
"13418";1963,66655596147;0,757104320418172;0,0424812587277056;"Land Use"
"13419";1963,74958485553;0,760130127444513;0,0441353726730128;"Land Use"
"13420";1963,83261374958;0,761169819095834;0,0448427085725619;"Land Use"
"13421";1963,91564264364;0,761713047253819;0,0451455633627397;"Land Use"
"13422";1963,9986715377;0,761177055109789;0,0451970270922937;"Land Use"
"13423";1964,08170043175;0,75990302315945;0,0451212606325975;"Land Use"
"13424";1964,16472932581;0,758370069624001;0,045039041191898;"Land Use"
"13425";1964,24775821986;0,756759950939827;0,0451682176577737;"Land Use"
"13426";1964,33078711392;0,753939514645807;0,0451668500935389;"Land Use"
"13427";1964,41381600797;0,752102619015806;0,0455670607172423;"Land Use"
"13428";1964,49684490203;0,747482187652099;0,0459512087986581;"Land Use"
"13429";1964,57987379608;0,7440686822309;0,0473332517105062;"Land Use"
"13430";1964,66290269014;0,741711609399174;0,0494213559153812;"Land Use"
"13431";1964,74593158419;0,740803498409951;0,0509107890566821;"Land Use"
"13432";1964,82896047825;0,740315083168074;0,0517829281509714;"Land Use"
"13433";1964,9119893723;0,74082723538768;0,0526882604692146;"Land Use"
"13434";1964,99501826636;0,741436512404164;0,0534947811361465;"Land Use"
"13435";1965,07804716041;0,742912319005108;0,0536922107076193;"Land Use"
"13436";1965,16107605447;0,743355446594758;0,0539409077914493;"Land Use"
"13437";1965,24410494852;0,743605126915596;0,0546802383434774;"Land Use"
"13438";1965,32713384258;0,744593135422354;0,0553635609554944;"Land Use"
"13439";1965,41016273663;0,745658802062403;0,0556099467705767;"Land Use"
"13440";1965,49319163069;0,745016990559053;0,0556561544087577;"Land Use"
"13441";1965,57622052474;0,745828364523004;0,0561485158698483;"Land Use"
"13442";1965,6592494188;0,747134081817845;0,0565446703017038;"Land Use"
"13443";1965,74227831285;0,747389848519371;0,0565782155209022;"Land Use"
"13444";1965,82530720691;0,747904985421632;0,0567432253377904;"Land Use"
"13445";1965,90833610096;0,749014562080106;0,0566422308644342;"Land Use"
"13446";1965,99136499502;0,749837253325707;0,0565102120029942;"Land Use"
"13447";1966,07439388907;0,750766276969413;0,0561354861908498;"Land Use"
"13448";1966,15742278313;0,74984426754224;0,0558917766819246;"Land Use"
"13449";1966,24045167718;0,748511600889883;0,0561131014730902;"Land Use"
"13450";1966,32348057124;0,747196859553258;0,0561689824801532;"Land Use"
"13451";1966,40650946529;0,745405547521842;0,0565508641448941;"Land Use"
"13452";1966,48953835935;0,74399481435465;0,0567721273320792;"Land Use"
"13453";1966,5725672534;0,741834048125556;0,0574895883458281;"Land Use"
"13454";1966,65559614746;0,739863684200763;0,0583382626882111;"Land Use"
"13455";1966,73862504151;0,738486764621833;0,059020471069355;"Land Use"
"13456";1966,82165393557;0,737391874015304;0,0593447082008743;"Land Use"
"13457";1966,90468282962;0,735917865415758;0,0594933660952032;"Land Use"
"13458";1966,98771172368;0,733673005442782;0,0592521419355363;"Land Use"
"13459";1967,07074061774;0,731621047981118;0,0590513030194979;"Land Use"
"13460";1967,15376951179;0,730362577056707;0,0592915504168314;"Land Use"
"13461";1967,23679840585;0,727358380450144;0,0588922046723706;"Land Use"
"13462";1967,3198272999;0,725064368259041;0,0586037777483508;"Land Use"
"13463";1967,40285619396;0,722825475818249;0,0588940655125392;"Land Use"
"13464";1967,48588508801;0,721440873077931;0,0598288060529275;"Land Use"
"13465";1967,56891398207;0,71917292788397;0,0611233793023874;"Land Use"
"13466";1967,65194287612;0,718219659459599;0,0622990036413103;"Land Use"
"13467";1967,73497177018;0,717176622167587;0,0630363847200109;"Land Use"
"13468";1967,81800066423;0,716337461406599;0,0635767857259235;"Land Use"
"13469";1967,90102955829;0,715687282364662;0,0639038784070774;"Land Use"
"13470";1967,98405845234;0,714766173084327;0,0640922879036267;"Land Use"
"13471";1968,0670873464;0,713118061002372;0,0643667501800607;"Land Use"
"13472";1968,15011624045;0,71056942893635;0,0649097949601525;"Land Use"
"13473";1968,23314513451;0,708198453855859;0,0652832295996779;"Land Use"
"13474";1968,31617402856;0,705740723976981;0,0653251650687747;"Land Use"
"13475";1968,39920292262;0,701451773479506;0,0656817681671207;"Land Use"
"13476";1968,48223181667;0,696758151856972;0,0660937783685973;"Land Use"
"13477";1968,56526071073;0,690928587960699;0,0661274514030959;"Land Use"
"13478";1968,64828960478;0,684990778129718;0,0668257704894467;"Land Use"
"13479";1968,73131849884;0,680124567529623;0,0671514003412886;"Land Use"
"13480";1968,81434739289;0,675853980260271;0,0669133871282739;"Land Use"
"13481";1968,89737628695;0,672942628355555;0,0669211907769498;"Land Use"
"13482";1968,980405181;0,670101994618688;0,0670424530033224;"Land Use"
"13483";1969,06343407506;0,667263334334911;0,0666265829550137;"Land Use"
"13484";1969,14646296911;0,6635276888169;0,0658636912693226;"Land Use"
"13485";1969,22949186317;0,655919494224996;0,0641025631728844;"Land Use"
"13486";1969,31252075722;0,643739171652752;0,0617187813425857;"Land Use"
"13487";1969,39554965128;0,628052361663495;0,0588612018733744;"Land Use"
"13488";1969,47857854533;0,613597408468895;0,0571029582069542;"Land Use"
"13489";1969,56160743939;0,601863914150484;0,056574682511043;"Land Use"
"13490";1969,64463633344;0,592492828513484;0,0569936577591049;"Land Use"
"13491";1969,7276652275;0,587455745184052;0,0574557666417292;"Land Use"
"13492";1969,81069412155;0,58472183343444;0,0577373143957013;"Land Use"
"13493";1969,89372301561;0,583991515195405;0,0582206598193621;"Land Use"
"13494";1969,97675190966;0,584228213779155;0,0583149523026935;"Land Use"
"13495";1970,05978080372;0,582379199207738;0,0581465025056037;"Land Use"
"13496";1970,14280969777;0,580120068447207;0,0581490705879858;"Land Use"
"13497";1970,22583859183;0,577884248245537;0,0582324598177922;"Land Use"
"13498";1970,30886748589;0,574396524174541;0,0587586252099831;"Land Use"
"13499";1970,39189637994;0,571497526656137;0,0593857411761079;"Land Use"
"13500";1970,474925274;0,570186766570485;0,0598158782662068;"Land Use"
"13501";1970,55795416805;0,569786753560788;0,0600067933311085;"Land Use"
"13502";1970,64098306211;0,569095942541541;0,0601042241882814;"Land Use"
"13503";1970,72401195616;0,568167071991388;0,0602799875537923;"Land Use"
"13504";1970,80704085022;0,567579939516315;0,0603271343669387;"Land Use"
"13505";1970,89006974427;0,567229968997761;0,0603333038143154;"Land Use"
"13506";1970,97309863833;0,566729858163633;0,0603769397205294;"Land Use"
"13507";1971,05612753238;0,566051012016732;0,0602196277125805;"Land Use"
"13508";1971,13915642644;0,565643985539417;0,0602055527090139;"Land Use"
"13509";1971,22218532049;0,563140763942781;0,0604633970723838;"Land Use"
"13510";1971,30521421455;0,561839250294472;0,0594797920737022;"Land Use"
"13511";1971,3882431086;0,559680876158474;0,0572574963844277;"Land Use"
"13512";1971,47127200266;0,557566479232596;0,0555538795093823;"Land Use"
"13513";1971,55430089671;0,554005401209558;0,0534171560748632;"Land Use"
"13514";1971,63732979077;0,550628879305076;0,0518011842438315;"Land Use"
"13515";1971,72035868482;0,549573779204286;0,0512680159441083;"Land Use"
"13516";1971,80338757888;0,548997561984401;0,0509612638280481;"Land Use"
"13517";1971,88641647293;0,548793741173026;0,0507327113716105;"Land Use"
"13518";1971,96944536699;0,549304434167894;0,0500497273054189;"Land Use"
"13519";1972,05247426104;0,55082474100363;0,0495706064997903;"Land Use"
"13520";1972,1355031551;0,551537083562587;0,0493606315872832;"Land Use"
"13521";1972,21853204915;0,552244480482866;0,0493438298179928;"Land Use"
"13522";1972,30156094321;0,553502284009653;0,0489091559871085;"Land Use"
"13523";1972,38458983726;0,556113276766621;0,0488685223098915;"Land Use"
"13524";1972,46761873132;0,558147424425747;0,0487434981263123;"Land Use"
"13525";1972,55064762537;0,559266284739966;0,0490565435169999;"Land Use"
"13526";1972,63367651943;0,559715885123978;0,0493362996488045;"Land Use"
"13527";1972,71670541348;0,560447120167124;0,0499332845023858;"Land Use"
"13528";1972,79973430754;0,559969598639593;0,0502663251175846;"Land Use"
"13529";1972,88276320159;0,558816385436489;0,0503548257424818;"Land Use"
"13530";1972,96579209565;0,557668404177489;0,05036400214546;"Land Use"
"13531";1973,0488209897;0,557071079906641;0,0502998602610559;"Land Use"
"13532";1973,13184988376;0,556862991696853;0,0501493931205013;"Land Use"
"13533";1973,21487877781;0,556732424180513;0,0498663341005144;"Land Use"
"13534";1973,29790767187;0,557882729094843;0,0491971714921266;"Land Use"
"13535";1973,38093656592;0,558358607368165;0,0486634298044995;"Land Use"
"13536";1973,46396545998;0,558753921421233;0,0484173181792616;"Land Use"
"13537";1973,54699435404;0,559783886454647;0,0483139202265183;"Land Use"
"13538";1973,63002324809;0,560078377192572;0,048014035236266;"Land Use"
"13539";1973,71305214215;0,560760366484388;0,0474845200644171;"Land Use"
"13540";1973,7960810362;0,561153719314166;0,0467416398190398;"Land Use"
"13541";1973,87910993026;0,560872463415698;0,0461907304538574;"Land Use"
"13542";1973,96213882431;0,560814726153126;0,0460951186738209;"Land Use"
"13543";1974,04516771837;0,562293411102536;0,0465838557790555;"Land Use"
"13544";1974,12819661242;0,562459336166836;0,0478264821412047;"Land Use"
"13545";1974,21122550648;0,560409204862417;0,0487638134179025;"Land Use"
"13546";1974,29425440053;0,558773007623167;0,0492867399756702;"Land Use"
"13547";1974,37728329459;0,557641095438974;0,0494329915500406;"Land Use"
"13548";1974,46031218864;0,555179537760011;0,0496633635840468;"Land Use"
"13549";1974,5433410827;0,549876434329306;0,050515812644917;"Land Use"
"13550";1974,62636997675;0,545433586559373;0,0514285552677371;"Land Use"
"13551";1974,70939887081;0,542689411095735;0,0522084858722312;"Land Use"
"13552";1974,79242776486;0,541009245608633;0,0528554011484464;"Land Use"
"13553";1974,87545665892;0,539855256577269;0,053159043634721;"Land Use"
"13554";1974,95848555297;0,539592772059617;0,0529668124739139;"Land Use"
"13555";1975,04151444703;0,539731180254246;0,0524869539823177;"Land Use"
"13556";1975,12454334108;0,539983688834486;0,0521004990431518;"Land Use"
"13557";1975,20757223514;0,541351762486482;0,0513455964515499;"Land Use"
"13558";1975,29060112919;0,542334858272885;0,0506378279895969;"Land Use"
"13559";1975,37363002325;0,545539677998496;0,0490539621852854;"Land Use"
"13560";1975,4566589173;0,549256857631163;0,0474333031376909;"Land Use"
"13561";1975,53968781136;0,553126057629273;0,0452539843129543;"Land Use"
"13562";1975,62271670541;0,55661655089069;0,043771205329019;"Land Use"
"13563";1975,70574559947;0,559319121436289;0,0429639189608356;"Land Use"
"13564";1975,78877449352;0,561082670684501;0,0424926865217877;"Land Use"
"13565";1975,87180338758;0,562564859716773;0,042095753129424;"Land Use"
"13566";1975,95483228163;0,562793258376935;0,0420660969837836;"Land Use"
"13567";1976,03786117569;0,563374167582863;0,0419537497005582;"Land Use"
"13568";1976,12089006974;0,564532614792356;0,041826719221923;"Land Use"
"13569";1976,2039189638;0,56487124535015;0,0415820117595496;"Land Use"
"13570";1976,28694785785;0,565032277793416;0,0414710939699447;"Land Use"
"13571";1976,36997675191;0,564615768655264;0,0419038135435022;"Land Use"
"13572";1976,45300564596;0,56322817997358;0,0427815713365919;"Land Use"
"13573";1976,53603454002;0,562499605017624;0,043800327475205;"Land Use"
"13574";1976,61906343408;0,562034798713186;0,0446805584355505;"Land Use"
"13575";1976,70209232813;0,560871747764349;0,0454025059429519;"Land Use"
"13576";1976,78512122219;0,559786875830704;0,045961171886435;"Land Use"
"13577";1976,86815011624;0,558813568898938;0,0465969274927377;"Land Use"
"13578";1976,9511790103;0,559414484186375;0,0470894790750487;"Land Use"
"13579";1977,03420790435;0,561373736935664;0,0479328459692707;"Land Use"
"13580";1977,11723679841;0,562629355625545;0,0491573194653131;"Land Use"
"13581";1977,20026569246;0,565953109253356;0,0513764383626822;"Land Use"
"13582";1977,28329458652;0,570244699741029;0,0547113408576409;"Land Use"
"13583";1977,36632348057;0,575113809423156;0,0584180054770526;"Land Use"
"13584";1977,44935237463;0,580817610796011;0,0630567513013377;"Land Use"
"13585";1977,53238126868;0,58367230738817;0,0664476481366257;"Land Use"
"13586";1977,61541016274;0,587979514296179;0,0695789213167324;"Land Use"
"13587";1977,69843905679;0,591531711447564;0,0717891197166591;"Land Use"
"13588";1977,78146795085;0,59374132107495;0,0727512132556008;"Land Use"
"13589";1977,8644968449;0,595144610526923;0,0730958111973132;"Land Use"
"13590";1977,94752573896;0,596056106317646;0,0732160511816655;"Land Use"
"13591";1978,03055463301;0,596265522333186;0,0730296314419056;"Land Use"
"13592";1978,11358352707;0,597785016450703;0,0731141249057145;"Land Use"
"13593";1978,19661242112;0,598736688915841;0,0726963934380774;"Land Use"
"13594";1978,27964131518;0,599245813341295;0,0720687694886283;"Land Use"
"13595";1978,36267020923;0,598825190680981;0,0703230705562821;"Land Use"
"13596";1978,44569910329;0,602277277228287;0,070234390051989;"Land Use"
"13597";1978,52872799734;0,609015876483746;0,0713311127452499;"Land Use"
"13598";1978,6117568914;0,614835964851606;0,0718394800002173;"Land Use"
"13599";1978,69478578545;0,617882463806259;0,0723944284368389;"Land Use"
"13600";1978,77781467951;0,619070372977357;0,072626983821163;"Land Use"
"13601";1978,86084357356;0,620486834723733;0,0727186130062497;"Land Use"
"13602";1978,94387246762;0,621841781222602;0,0721242426671758;"Land Use"
"13603";1979,02690136167;0,625015039528661;0,0712453912658031;"Land Use"
"13604";1979,10993025573;0,629287148701571;0,0696318923218845;"Land Use"
"13605";1979,19295914978;0,635046821203685;0,0672598181633886;"Land Use"
"13606";1979,27598804384;0,644510086082011;0,0647147184535884;"Land Use"
"13607";1979,35901693789;0,656537918959452;0,0625105213217936;"Land Use"
"13608";1979,44204583195;0,666713001050432;0,0604269424443196;"Land Use"
"13609";1979,525074726;0,675076101477428;0,0589623280049718;"Land Use"
"13610";1979,60810362006;0,679680639676468;0,057065423463102;"Land Use"
"13611";1979,69113251411;0,682977732879214;0,0558069047534353;"Land Use"
"13612";1979,77416140817;0,685073357352406;0,0552174996564131;"Land Use"
"13613";1979,85719030223;0,686046280162374;0,0548311159371006;"Land Use"
"13614";1979,94021919628;0,687105779389125;0,0542801510574617;"Land Use"
"13615";1980,02324809034;0,685425456423938;0,0542104268518515;"Land Use"
"13616";1980,10627698439;0,682484293325626;0,054762618501485;"Land Use"
"13617";1980,18930587845;0,679893335042147;0,055111924077759;"Land Use"
"13618";1980,2723347725;0,678594557932232;0,0551087921596337;"Land Use"
"13619";1980,35536366656;0,676471027292684;0,0555085697045783;"Land Use"
"13620";1980,43839256061;0,67368403545916;0,0560461079804027;"Land Use"
"13621";1980,52142145467;0,669802006116393;0,0565676391568192;"Land Use"
"13622";1980,60445034872;0,666962102391431;0,0568852926473866;"Land Use"
"13623";1980,68747924278;0,665506508428596;0,0569260723831627;"Land Use"
"13624";1980,77050813683;0,665033889102588;0,0565372674388803;"Land Use"
"13625";1980,85353703089;0,664643394863665;0,0563461772786982;"Land Use"
"13626";1980,93656592494;0,66258326517815;0,0565533199557433;"Land Use"
"13627";1981,019594819;0,659224042721026;0,0572183120476433;"Land Use"
"13628";1981,10262371305;0,655107443922359;0,0583471961471042;"Land Use"
"13629";1981,18565260711;0,64876021789945;0,0608262833961675;"Land Use"
"13630";1981,26868150116;0,645545698149994;0,0640339195860608;"Land Use"
"13631";1981,35171039522;0,642506327225272;0,0676398662583342;"Land Use"
"13632";1981,43473928927;0,636497403466657;0,0706106090072246;"Land Use"
"13633";1981,51776818333;0,630775003684665;0,0739383229151666;"Land Use"
"13634";1981,60079707738;0,626744541710502;0,0765752689115582;"Land Use"
"13635";1981,68382597144;0,624323014051104;0,0787170921481976;"Land Use"
"13636";1981,76685486549;0,623982603571212;0,0802151937959109;"Land Use"
"13637";1981,84988375955;0,624004306451929;0,0814700437331711;"Land Use"
"13638";1981,9329126536;0,624453216662777;0,0819992557622985;"Land Use"
"13639";1982,01594154766;0,625637979469505;0,082164190294068;"Land Use"
"13640";1982,09897044171;0,62869942229137;0,0817464897869023;"Land Use"
"13641";1982,18199933577;0,6323799499734;0,080618792136198;"Land Use"
"13642";1982,26502822982;0,638621728412087;0,0793712155566819;"Land Use"
"13643";1982,34805712388;0,644249505299621;0,0779423108008244;"Land Use"
"13644";1982,43108601793;0,650591754062103;0,0770693987191489;"Land Use"
"13645";1982,51411491199;0,657276342745607;0,0759698909366519;"Land Use"
"13646";1982,59714380604;0,661267829569042;0,0754091939367709;"Land Use"
"13647";1982,6801727001;0,66325558059047;0,0755332232030382;"Land Use"
"13648";1982,76320159415;0,664219263193282;0,0755152921184944;"Land Use"
"13649";1982,84623048821;0,663577930186424;0,0754952892227573;"Land Use"
"13650";1982,92925938226;0,661786114731641;0,0753109491484338;"Land Use"
"13651";1983,01228827632;0,662567234760605;0,0744171024326505;"Land Use"
"13652";1983,09531717038;0,663752130762544;0,0726230877279535;"Land Use"
"13653";1983,17834606443;0,664745481536751;0,0703732706563854;"Land Use"
"13654";1983,26137495849;0,664336122953522;0,0673977315350419;"Land Use"
"13655";1983,34440385254;0,662973933750432;0,0629470184232536;"Land Use"
"13656";1983,4274327466;0,662620726913789;0,058947579280739;"Land Use"
"13657";1983,51046164065;0,660995905854576;0,0557400935953941;"Land Use"
"13658";1983,59349053471;0,658452998456987;0,0534987597631098;"Land Use"
"13659";1983,67651942876;0,658191391010924;0,0521223800721955;"Land Use"
"13660";1983,75954832282;0,658577195328066;0,051595266828363;"Land Use"
"13661";1983,84257721687;0,659591894573565;0,0512293381033246;"Land Use"
"13662";1983,92560611093;0,661280057096278;0,051021424247941;"Land Use"
"13663";1984,00863500498;0,664072037569203;0,0508074387428756;"Land Use"
"13664";1984,09166389904;0,664897077168897;0,0510930233151634;"Land Use"
