"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"20",299.367216352983,297.840104259144,297.946845730868,298.765997869318,298.503549679843,298.397939994118,300.006151303378,298.51286981756,298.763141909513,298.523766465621,298.166694918546,298.870516412908,298.107635844838,298.36297787753,298.749072473699,297.62687662298,299.041163843328,297.907006558505,299.035991044478,297.922660064697
"21",298.540153503418,297.00244959051,297.045446777344,297.330717953769,297.857621834495,297.359565457431,299.923243990811,297.829339322177,298.056967856667,297.363766479492,297.340511113947,298.386170265891,297.325714458119,297.679532831365,298.518381916393,296.697419114546,298.252413524281,297.183812713623,298.251194832542,297.134910236705
"22",298.015610018643,296.686344285445,296.52719483809,297.406149430708,297.156102683327,297.199150016091,300.077198860862,297.588999106667,297.562675684149,296.784123438055,296.838205927069,297.820551438765,297.108592848344,297.071476052024,298.39913669933,296.201218136874,297.992330793901,296.891206359863,298.199834858287,296.508654438366
"23",298.622911904075,296.442955433239,296.599164650657,297.400392705744,297.145216369629,297.154117722945,300.367449326949,297.650319394198,298.142803469571,296.787705091997,297.597290524569,298.108404194225,297.264452292702,297.493312835693,298.657420973344,296.244173153964,298.238540163907,297.157197501443,298.614096416127,296.623743438721
"24",299.096514476429,296.459790316495,297.012836525657,297.947055955367,297.652224523371,297.264138585871,300.746455452659,297.886722911488,298.642032762007,297.054272460938,297.902667513761,298.58489893133,297.853163285689,297.868870821866,299.383121490479,296.293166628751,298.865069233287,297.201873501864,299.114776750044,296.981410078569
"25",299.467196585915,297.004311578924,296.933687868985,298.295530700684,298.043009185791,297.553888563676,300.502782232111,298.152779735218,298.90538704612,297.164915813099,297.782280315052,298.712797962535,297.740753589977,298.290195673162,299.754415616122,297.137268274481,299.374208276922,297.643142492121,299.486230676824,297.363086769798
"26",299.645530770042,297.160688296231,297.366114044189,298.614636715976,298.019780523127,297.739118125222,300.435722212358,298.26386607777,298.937776877663,297.193072648482,298.070353282582,298.81085690585,298.410913779519,298.694684392756,299.796684334495,297.551864970814,299.286075106534,297.808256253329,299.415970126065,297.616303808039
"27",299.87323476618,297.552510348233,297.82119959051,298.22026013461,298.357581121271,297.980107324774,299.972408849543,298.300390000777,298.868136874112,297.623106939142,298.525123318759,299.194717615301,298.784005459872,299.047251059792,299.789813995361,297.869248407537,299.326491546631,297.942835027521,299.234322010387,298.076541831277
"28",299.924081420898,298.093023542924,298.441545382413,298.626036071777,298.669236686013,298.417792580344,300.188398812034,298.555056415905,299.150421628085,298.256460501931,299.043676549738,299.192746041038,299.398344352029,299.460407326438,299.863726667924,298.75026550293,299.371227333762,298.528920884566,299.524996046586,298.655697562478
"29",299.763853385232,298.643518135764,298.855282939564,298.89739705866,299.137095919522,298.649759535356,300.302266762473,299.225610559637,299.474296084317,298.76500563188,299.673923769864,299.681058502197,299.708622811057,299.984609915993,300.076253024015,299.133973555131,299.680668778853,299.171872641823,299.162759260698,298.974188232422
"30",299.231147003174,298.926877177845,299.234957677668,298.597728729248,299.201207178289,299.063346862793,300.261724645441,299.306509468772,298.988634907116,299.053358112682,299.953075478294,299.903571805087,300.04678476507,300.209415435791,300.007361255993,299.473953593861,299.653361719305,299.393964108554,298.888129216974,299.193064602939
"31",298.436606667259,298.673676230691,298.863201488148,297.949160003662,298.954999542236,298.775612224232,299.40005680431,298.679147755016,298.411334228516,298.99609042081,299.994619959051,299.123189405961,299.903317468817,300.380654144287,299.277717382258,299.228072981401,298.719131053578,299.417801804976,298.191749919545,298.909989582409
"32",297.047090218284,297.580734183572,298.202672923695,296.609946649725,298.349535786022,297.783393443714,297.603190612793,297.334579398415,297.642446899414,298.391568201238,299.880795010653,298.104393629594,299.079186248779,299.961177062988,298.202671744607,298.753748598966,297.448926613548,298.763484538685,296.831870339134,297.96739432595
"33",296.471557270397,296.801123740456,297.477580677379,296.024765777588,297.370738636364,296.883602142334,296.819029097124,296.283764787154,296.426250665838,297.470396631414,299.447428061745,297.237842906605,298.38477082686,299.926693032005,297.298323613947,298.402740062367,296.679328779741,298.156739044189,295.905333640359,296.915855407715
"34",296.497769442472,296.193274411288,296.775587463379,295.572988475453,296.890460482511,296.213143157959,296.087558260831,295.369743832675,296.118615167791,297.135801627419,299.296348710494,297.127718283913,297.843143740567,299.934787680886,296.996689258922,298.108688701283,296.677300331809,297.597023287686,295.670839621804,296.156486788663
"35",296.382345511697,296.054275443337,296.790287295255,295.555167111484,296.696942624179,296.418220450661,296.689922956987,295.465295063366,295.953979145397,297.054035949707,299.657774977251,296.971501229026,298.517241946134,300.259440820867,297.077481772683,298.670369720459,296.834458299117,297.924805589156,295.693296536532,296.553656976873
"36",296.547608947754,296.347056024725,297.161710427024,295.927391121604,297.314849992232,296.307783716375,296.752393757213,295.940942868319,295.991844662753,297.529622927579,300.13386480158,297.491299993342,298.779571325129,300.391806446422,297.69253172441,298.973171442205,297.110049993342,298.165237149325,295.761380767822,296.982102064653
"37",297.029450017756,296.566710593484,297.251039955833,296.124385764382,297.48176463734,296.08522123857,297.144732527299,296.001127624512,295.99272849343,297.536282972856,300.242681607333,297.570357721502,299.139484474876,300.646209786155,298.064789858731,299.472504355691,297.405332183838,298.403565077348,296.06125869751,296.932420349121
"38",297.222761050138,297.145872289484,297.877671813965,296.812651200728,297.764991066673,296.506673084606,297.168484635787,296.474621512673,296.706128484553,297.920233570446,300.302196849476,298.05885925293,299.496911066229,300.667288346724,298.524991260875,299.578250746294,297.714152180065,298.489092046564,296.812930297852,297.369343983043
"39",297.501410952481,297.747572534735,298.272861896862,297.336991327459,298.121659504284,297.108470916748,297.270512667569,296.947697518089,297.30218221491,298.54264533303,300.137279926647,298.234421192516,299.813344851407,300.504377677224,298.889432803067,299.853400351784,298.127772521973,298.765708992698,297.508442271839,297.943444199996
"40",297.841120286421,298.387915524569,298.721693559126,297.695365420255,298.566006816517,297.661742331765,297.744276289506,297.592841547186,297.873054920543,299.068795013428,300.269975280762,298.666769825328,299.645836708762,300.122844765403,299.399918365479,300.322715620561,298.22314009233,299.247327839245,297.981013003263,298.867907645486
"41",298.364737770774,298.773562552712,299.244478399103,298.403708093817,299.321703893488,298.45452783758,298.364785281095,298.345305702903,298.444192574241,299.438147458163,300.189735759388,299.110312236439,299.791597192938,299.797111233798,299.426899303089,300.439930933172,298.590106825395,299.58101050637,298.431964943626,299.141846188632
"42",298.570304870605,298.973830621893,299.472982788086,298.635377155651,299.660392691872,298.790331129594,298.784334702925,298.624364332719,299.023144323176,299.538571791215,299.417989418723,299.397709170255,299.580148939653,299.95511266535,299.568635142933,300.353333767978,298.623590295965,299.905705053156,298.813409909335,299.47533160123
"43",298.505449607156,298.92425849221,299.361417666349,298.496598330411,299.836044658314,298.470557472923,298.837944793701,298.312905259566,298.998893391002,298.781920415705,298.227616327459,298.955764562433,298.246560322155,298.534654929421,298.683235653964,300.346528764205,298.467444194447,299.208994293213,298.57732405229,299.284640988437
"44",297.44824960882,298.152086084539,298.735854131525,297.859008580988,299.435750995983,297.84842376709,297.423206676136,297.853732924028,298.088443686745,297.408845658736,296.779016598788,298.266119870273,297.40104897239,296.678683263605,297.771308621493,299.858281638406,297.401622147994,298.352830089222,297.79751441262,298.703058138761
"45",296.214258991588,297.395867642489,298.027460410378,296.825572620739,298.292181951349,297.110918079723,296.672432639382,297.174043204568,296.822695090554,296.16374428489,295.966652679443,297.465057858554,296.762482452393,296.078040313721,297.004268923673,298.869062458385,296.443592348966,297.4244771784,297.111560613459,297.732690429688
"46",295.562612776323,296.717759565874,297.697805716775,296.308964261142,298.221192030473,296.597176707875,296.207807991721,296.744069671631,296.926770505038,295.600254821777,295.42790034901,296.766936007413,296.211464968595,296.009170116078,296.29838513461,298.70040955977,295.835073644465,296.975473022461,296.264120691473,297.768025693026
"47",295.655567862771,297.07514891191,298.07945951982,296.634985906428,298.540940579501,296.521318262274,295.626335005327,296.459053941206,296.547152848677,295.85416356867,295.710994165594,296.965712113814,296.003420881792,296.02286716808,296.720315759832,298.896813548695,296.196366604892,297.257237104936,296.243824698708,297.616537198153
"48",296.056995253129,297.315812544389,298.483549638228,296.760175600919,299.252706631747,296.954163360596,295.806698122892,297.055355418812,297.009825134277,295.997423692183,296.329769342596,297.37066823786,296.681909595836,296.161470864036,297.194605185769,299.305890724876,296.392354445024,297.527242070978,296.707253404097,297.969076815518
"49",296.254996143688,297.573671861128,299.036993546919,297.232761452415,299.465190887451,297.342196239125,295.959605615789,297.243207896839,297.145519880815,296.332969596169,296.480705885454,297.575725277987,296.771963917125,296.144586042924,297.390467210249,299.871246476607,296.526286593351,298.012827439742,296.908562746915,298.220729342374
