"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1945",1.65160162840774,1.32360234813463,1.97585257533428,1.28084418293727,2.33757230323481,1.22108605060483,1.61894758733528,1.77199070500134,1.35341995727804,1.42981737986189,1.62347754148374,1.62280541287006,1.60655505991713,1.44949245370487,1.8366643962118,1.26222515633358,1.24006938607917,1.44890914804391,1.89186277429726,1.27477611730487,1.80030093328492,1.49501140884568,1.20068863853082,1.04559899682069,1.36772092496232,1.94518808017727,1.34132641811501,1.43548125860547,1.76364412787008,1.14717247611937,2.10987492610805,1.58301568932353,1.4460207276142,1.54053850068721,1.52969249016904,1.23686265308053,1.68971062760574,2.01681522306043,1.54203739214291,1.77128836218265
"1946",1.65191392942277,1.32167483992643,1.97578413659924,1.27673670401102,2.33836004796554,1.21584958887691,1.60600097317569,1.77155584010215,1.34697833732853,1.41921439059224,1.61862127487235,1.6288024260109,1.61210584411849,1.44338314779234,1.83833586200742,1.26218492778136,1.22969484728529,1.43978910524545,1.90620323320191,1.25783872946494,1.79936957847123,1.48624314745856,1.20333930079167,1.04215511175242,1.36808534779078,1.93570731721074,1.3381417516164,1.4381584708359,1.76331352407308,1.14121224299117,2.11090238552071,1.59779011467581,1.44286827242124,1.54816780841426,1.52542573427485,1.23056384379369,1.69604956128795,2.00755675682279,1.53532627544738,1.78748161620433
"1947",1.65191072146931,1.31920616745059,1.97564047845198,1.27344124677406,2.3403586690859,1.21476991355884,1.60046404272884,1.77130257440357,1.34284699183675,1.41486276992398,1.61477357365405,1.636648889034,1.6125583830723,1.44261897864261,1.83777832804958,1.26279757619617,1.22101316852373,1.43022752201728,1.92585139267249,1.24494987230624,1.79798636198987,1.47857567360047,1.20897389377564,1.03816375464475,1.36824503916951,1.92641529655686,1.3359193925094,1.43872355067407,1.75943747761924,1.13704275963937,2.10702985628901,1.60974789638227,1.4422464874052,1.55099194809362,1.52194048785364,1.22967086656483,1.71004871460095,2.00078614904838,1.53259168429533,1.79702037182276
"1948",1.6519026728181,1.31474277355095,1.97613802166512,1.27457669130846,2.3476139962513,1.21731720896422,1.59809369505858,1.77226359928133,1.34247942617854,1.41826810884187,1.61304052394533,1.63964284905154,1.61050603482733,1.44791324743505,1.83616077555188,1.26584790724238,1.2195539288192,1.42686624552338,1.93864409077307,1.23364734163663,1.79991823042298,1.47115592604287,1.21834616492505,1.03788501573155,1.36945483623611,1.91684955165094,1.33875917985782,1.4384998626732,1.75357784685895,1.13290430956044,2.10086935573142,1.61808673736296,1.44359753251516,1.55123294101756,1.5158851614582,1.23444259336007,1.72303738473188,1.99367582775871,1.53573129950951,1.8019707964813
"1949",1.65169098173881,1.31048520655107,1.97815999674914,1.27938535574864,2.35589111022518,1.22240690821368,1.60138814217491,1.77466821021704,1.3473709739891,1.42669983621966,1.61418890356866,1.63774356339984,1.60734969049735,1.45853214398522,1.83445024871889,1.26931459631853,1.22143790129477,1.42510756025501,1.94818044893848,1.22475432495461,1.8059621416144,1.4680100223895,1.23141702286508,1.04336900467213,1.37236484719399,1.91229795941001,1.34307436310841,1.43769661733412,1.74697750016088,1.13301930174057,2.09458880022239,1.62311872378758,1.44654134986384,1.55207001377969,1.51354235456023,1.24230859063239,1.73841772482371,1.99045240673957,1.54260174115398,1.81060048327768
"1950",1.64948838017847,1.30816784038874,1.97610453929192,1.28714778078329,2.36595621926369,1.22850822114806,1.60618268421213,1.7770243453463,1.35078788147915,1.43381885787532,1.61881312364677,1.63490166688146,1.60295105121934,1.46882709407553,1.83367954479175,1.2757715332934,1.22414006918283,1.42773664705567,1.95604522557327,1.22732256863535,1.81009397131912,1.46884761258883,1.24531600461012,1.04967987287278,1.37771883017598,1.91555916307975,1.34986769272905,1.43673988708005,1.74035977263315,1.13430113657556,2.0908817858906,1.62689492081348,1.4521166839932,1.55297577626895,1.51762223873738,1.25038257459397,1.75186774492335,1.98868461648857,1.55002140653195,1.81531401459143
"1951",1.64613679317143,1.30724508972233,1.97125379341902,1.29087134479061,2.3758284961761,1.22948377142385,1.60995588656154,1.77578701153729,1.3515039158661,1.43486220685549,1.62190666730384,1.63226849247831,1.59707072457084,1.47941500558951,1.83173795817419,1.27964795894592,1.22397231995758,1.42855419992953,1.96266397437295,1.23504380975693,1.81022073582798,1.46991324969595,1.25475674204975,1.0495026350158,1.3850741187118,1.91638039089872,1.35676437611691,1.43490660523153,1.73168653200377,1.14041893903645,2.08436627455668,1.61221936033559,1.45822208127839,1.55279533524134,1.52043626035528,1.25926272809142,1.76612198762044,1.98933502000863,1.55362339991096,1.8154966639103
"1952",1.64592397225767,1.3080745778835,1.97397265213707,1.28296530525411,2.38527968222136,1.22922178681244,1.60446183062803,1.78005708206878,1.336982178943,1.43281214923833,1.61434233760977,1.64038364251002,1.59274680362275,1.4863740523875,1.83000743387527,1.26774057082917,1.21040268674402,1.42131349987179,1.93661145752159,1.23588889801033,1.81160168656157,1.46293832839624,1.24815963402242,1.0341810869192,1.38354673844186,1.89495999904734,1.36658595089749,1.43665731525348,1.73041860144062,1.13644457188304,2.08055627652744,1.60878137482128,1.45810895633191,1.55251956615231,1.51778561887093,1.25804155528313,1.77467745342786,1.98226492727576,1.55399428708928,1.81502446246944
"1953",1.65285409067551,1.3026422989257,1.98338566809496,1.25362199795913,2.39256121235139,1.22920422778128,1.59087971937695,1.78965451204942,1.30350345037011,1.42823626342795,1.59664891635299,1.65868495304678,1.5929134349979,1.48888899892882,1.82943405038592,1.24171394103561,1.19740955019068,1.41119977970272,1.9070850432914,1.2285159610953,1.81430762873813,1.44380599901892,1.21690431425689,1.01369597557032,1.36697065631398,1.86463465636927,1.37001767608124,1.43993849680463,1.73844693886779,1.11785876892599,2.0866421601548,1.57831380226201,1.44675354252389,1.5576955029183,1.51940212398538,1.24584971898741,1.77584540748241,1.95432080843078,1.55403540611479,1.79856912547169
"1954",1.67104232913776,1.2942240376137,1.99691007214323,1.22178839461734,2.40317676395462,1.22857313813106,1.57009126515645,1.79895263981166,1.26994819399773,1.42075198902917,1.55849007733637,1.67801343571824,1.59528500023015,1.49060305983777,1.82890741341817,1.20910754258426,1.18145963890993,1.40056758668448,1.87608828231111,1.21669666585502,1.81338186751647,1.42864723866679,1.18324150226952,1.00133622212612,1.34356862925548,1.83825951774426,1.37020158900326,1.44843503414219,1.74845660360478,1.08848996984734,2.09379786388252,1.56245069991563,1.43369705696563,1.56769837246911,1.52264301219913,1.22212918607076,1.77831154535939,1.92837863358405,1.55489988048036,1.76732315606283
"1955",1.68866324866105,1.28647759562458,2.0082976040428,1.19755862154825,2.41991063947903,1.22874992883464,1.55308432339634,1.80486566083012,1.23786522522614,1.41261789839541,1.51938041393276,1.69853060359422,1.59484885007916,1.49353710322503,1.8276732391078,1.17990647110587,1.15816337808576,1.39175463348997,1.83743568129275,1.19553842218313,1.81647323632433,1.40673839448997,1.15162582167646,0.981810656013075,1.31781316513998,1.80749367268165,1.36962603463438,1.45586877158298,1.75348432510208,1.06388412836851,2.09623348481691,1.5581725411126,1.42466641770976,1.58034502541213,1.52666291303968,1.21292954479532,1.78314061400848,1.90189461030898,1.55590033850408,1.71848758968204
"1956",1.69247486334437,1.28261748993333,2.01042217037519,1.18795512168105,2.44144362100693,1.22843867840017,1.5434657832594,1.80739454217482,1.20616903754672,1.40783669230614,1.48350339527977,1.7164940730661,1.58792710414178,1.50502257839151,1.82143605854892,1.1628568323156,1.14356019099857,1.3831275730564,1.80891449219793,1.18717263082653,1.82024526511447,1.39434335840567,1.13289393202375,0.962892319848087,1.29622179255804,1.77307831088666,1.36879817976283,1.46006703546556,1.74844365425677,1.05274901838928,2.09246336894443,1.55752584490841,1.41697661927676,1.5876036528359,1.52853462003085,1.21160648664504,1.79148990164119,1.87906171029376,1.55563698521109,1.67496175737124
"1957",1.69228429464466,1.27933203746737,2.00675966003641,1.18814324554472,2.4647707907462,1.22978069306182,1.53876389531975,1.80901258020661,1.17730299116155,1.40442692209651,1.45705654931976,1.72486315500078,1.57554073408367,1.5173292207145,1.81479042701538,1.15364446537118,1.13610639670781,1.37174892663833,1.79013169475948,1.18560631292741,1.82023748651625,1.38728327894895,1.13151134547491,0.949548527721127,1.28682162346472,1.74611731726468,1.37127922149082,1.46048734563131,1.73745683756325,1.04541003645744,2.08325111427063,1.54695031932025,1.41331156126991,1.59015146049543,1.52793619054941,1.21473960494458,1.80045644405823,1.85116087451483,1.55353756731111,1.63850028265402
"1958",1.68748717665364,1.27806865764372,2.00022044635702,1.19380221733651,2.49378533639565,1.23109425371894,1.53994660199931,1.80654112107265,1.16186534162056,1.40345754227892,1.44107593028215,1.72564587570036,1.55946073736866,1.5312183018863,1.8088947063196,1.15406137001215,1.13488586507108,1.36536386191855,1.77458803673881,1.18190962770388,1.81946728510083,1.38453628149436,1.13733798189974,0.941921478615896,1.29186101351989,1.72566755658598,1.37608856346558,1.45992318096944,1.72670821563822,1.04032021603104,2.07263931537495,1.54292286699145,1.41004868406692,1.59016046309724,1.52367631628324,1.2285840365058,1.80806582933761,1.82835490783792,1.55208284569499,1.6120947319733
"1959",1.68151016507956,1.27839775784686,1.99514976854091,1.20568435721139,2.52157964921427,1.23261931356867,1.54607677025318,1.80428080240454,1.15266149931084,1.40325540596598,1.43675213775055,1.72300948593726,1.54618167353433,1.55060020538825,1.80581529925223,1.15965459956867,1.13842517879522,1.36417912160278,1.76177207690547,1.17828450918729,1.82007294840349,1.38500978353836,1.14658457928182,0.940137280352193,1.30024695365667,1.71709780405891,1.38469619347157,1.45749808923913,1.71367202184309,1.03901631524888,2.06423761073354,1.54096158607212,1.40851020635403,1.58979755584078,1.52189484165309,1.24707807700268,1.81880834988615,1.81865456604051,1.54975771805166,1.6004364750226
"1960",1.67406288131146,1.28308350033558,1.98838462328311,1.22120831981212,2.54722284921539,1.2314686046949,1.55363978162396,1.80384498708777,1.1488942407392,1.40449072172063,1.44091993135548,1.72071941700711,1.53617417656184,1.57297789661755,1.80740376636418,1.1707538310887,1.14731505198169,1.36776483600303,1.75930556642024,1.18114589143927,1.82115795580934,1.39355584883664,1.1633570439652,0.944112280697047,1.3105047879613,1.71775769874782,1.39223748704001,1.45692990704969,1.70642349480858,1.04655682535804,2.05858208936485,1.53995139962998,1.41335379097089,1.59141326364762,1.52315811201238,1.26831739747957,1.8289848720732,1.81565989664347,1.54971629298819,1.59209376643824
"1961",1.67421996390868,1.28806908339731,1.98645179748423,1.24170571387897,2.56503402645964,1.23188460755602,1.56559952104598,1.80639983126248,1.15178160214341,1.40775581493028,1.45081520844891,1.71892072396163,1.53185028965561,1.59348281986937,1.81924364618664,1.18210739669359,1.16049899675674,1.37373755359386,1.7626001402736,1.19309300479906,1.82261463211583,1.40506726179983,1.17078707973133,0.951179087084314,1.32246757999288,1.72532758109205,1.40075550356514,1.45616858983849,1.70309637864023,1.05814457234648,2.05627161501417,1.54047219584338,1.42221208505127,1.59224714645479,1.52824896152422,1.28774085378693,1.83831001555747,1.82330973990501,1.55418658022859,1.58925184319546
"1962",1.67659575808952,1.2933234195606,1.98899286542816,1.26231186897445,2.57823283680031,1.23204933827151,1.57311384871267,1.81069079513946,1.1568663007251,1.41321149627309,1.46292168331034,1.71788617697847,1.52855602342673,1.60932725518757,1.83190777854566,1.19307241302905,1.17390274715892,1.37917387675444,1.76699141753389,1.20368855634866,1.82542041397167,1.41918889250797,1.17083064029222,0.959627009323657,1.33250689100476,1.73395665191488,1.41099337848934,1.45672905165502,1.70330591712033,1.07331597880186,2.05879024880107,1.54185104352744,1.43103755473599,1.59531539555348,1.53624909621723,1.30683591520072,1.84527244682332,1.83591440562334,1.55932818967396,1.59166898455137
"1963",1.68250466710074,1.29660200905643,1.99413677226215,1.28059162086669,2.5870591401255,1.23146582897976,1.579456193388,1.81715275708391,1.15722465351164,1.41719635006266,1.47200654749952,1.71445658534061,1.53275165519916,1.62431719897486,1.8455169547283,1.20504488183732,1.18450376612297,1.38730402945368,1.76671589804388,1.20924322754896,1.82342023140963,1.43605086346188,1.17847701724091,0.969632630892413,1.34211242350854,1.74302102514801,1.41274911072425,1.45748256927792,1.70820354743933,1.08401074710919,2.05891290741827,1.54022817628076,1.43852262157611,1.59669633254435,1.5334070212961,1.32148879000471,1.84547016477181,1.83916293298407,1.56488609201918,1.58451319134713
"1964",1.68692789111217,1.26395706082013,1.98618000046372,1.2830350328268,2.58166840733947,1.23392781957725,1.57965785233711,1.81922476435247,1.14509966138941,1.41868783742058,1.47082179000329,1.70960512724745,1.53561057933216,1.633690013349,1.83994508119675,1.20094416216621,1.19804005489325,1.3962084175986,1.76617172081676,1.19838528920751,1.8183197851529,1.43659056223067,1.19559018028006,0.976144793298961,1.34339172918071,1.73576939121547,1.40489744391098,1.45911151494162,1.69817336381168,1.08246657252903,2.02804351882269,1.53295106232413,1.43616045699432,1.58473553675989,1.49962481732521,1.32332149106439,1.84408050948997,1.82616883383238,1.56666108038194,1.55606225837233
"1965",1.6754524746127,1.22170328395656,1.96301424189426,1.26102669237436,2.57633945082548,1.23370945994433,1.57938222478405,1.81445153642506,1.12731177695091,1.41681850940072,1.45375726959209,1.71094627179405,1.52946957729674,1.63644358264366,1.81642813340316,1.17959572436477,1.20666493334653,1.40111220755779,1.77319919535787,1.17496883166884,1.81597309174896,1.42525533357085,1.21282253939339,0.975131792149412,1.34092053433567,1.70616825813654,1.38790101766414,1.45885214089001,1.67939004289569,1.06778110246558,1.9947818260466,1.51694322556671,1.42735954097268,1.56727219367997,1.44519325874221,1.32233091215043,1.84472894828935,1.79488472474134,1.56651515476769,1.51642194042215
"1966",1.66048558287206,1.18234286679199,1.94213293584012,1.22645056110631,2.56432762381063,1.23379853357653,1.57923647033096,1.8095915394748,1.11553813482024,1.41727721089266,1.42708328200096,1.7135284252773,1.51764845605278,1.6336447698926,1.79168639968738,1.16063816372771,1.22332251029043,1.40793381795623,1.77927729241633,1.13616756618694,1.81335234092684,1.41255548064069,1.23010974137668,0.968225359416398,1.33405010032711,1.66585340939826,1.36973272520511,1.45846791065345,1.65890679412359,1.04332181236795,1.96332739256969,1.49213333342834,1.41189198162994,1.53965970086789,1.36068818617232,1.31937609147285,1.84574854327284,1.75670025299483,1.56603156713969,1.4539193676529
"1967",1.64660534416891,1.13816377928067,1.91558051049715,1.20988627399552,2.54939539853365,1.23515551775687,1.57826270048873,1.80208949042441,1.09719966169399,1.42107642984851,1.40425622734101,1.7124996271162,1.509646184404,1.6353749799439,1.77369116666433,1.14138265227513,1.24366253777523,1.42209142348887,1.78527758910923,1.09846703234047,1.80707219617327,1.4033326903699,1.24843683754891,0.965373319994411,1.32974114180115,1.62338317973715,1.33579773478593,1.45787013358159,1.63158153021662,1.01189925633459,1.933501955804,1.46170679866181,1.38989776028604,1.51472525826774,1.29408280331716,1.3171049067815,1.84359328548678,1.71948777067295,1.56625208382924,1.40120237360777
"1968",1.64059770320902,1.10017646285348,1.89498565965765,1.20275166144038,2.53289038982134,1.23853270317499,1.57794607247453,1.8019572823399,1.08673918427217,1.4211993640003,1.39443259069749,1.70681401259066,1.50312287982796,1.64419381114889,1.76030748922379,1.12667117927144,1.26558677469388,1.43831191987311,1.79305073369143,1.07322100506162,1.79615522328145,1.41555120813178,1.26234726250707,0.970019345050196,1.32674625338653,1.59964877318447,1.30500801132199,1.45841039579138,1.60795113287742,0.993104821127816,1.90515559403793,1.43770812806168,1.37602775951116,1.4905474122925,1.25440673027092,1.31728503349637,1.83851602174454,1.69984174685998,1.56891527808922,1.36280206175182
